Type,EEF1A1,DIRAS2,INSM1,DKK3,GKN1,MUC16,AURKB,NCEH1,KRT19,FUT9,TMEM35,HOXD1,MAOB,IGHV1-2,LOC654433,GPR124,LINC00470,CD74,NRN1,DUSP5,VANGL2,CPNE4,RACGAP1,CH25H,FGF7,C7orf68,GLDC,C11orf75,LOC100128252,IFI16,CYP4Z2P,TMEM176B,MPPED2,ITGA3,NEURL1B,C4orf19,SYT8,FHOD3,A2ML1,SPAG17,FRY,LINC00341,HIST1H2BD,TLR3,HYMAI,PRUNE2,COL4A1,SLC16A5,ID2,LRIG3,SLC24A3,REN,GRHL1,HERC6,LOC100506553,FCER1G,HSPA2,CPVL,FAM174B,PLCB4,MPEG1,NR1H4,CACNA1D,OXCT1,CYB5A,HOXB2,SDC1,CYP4F22,FRMD3,MOXD1,FXYD4,KIAA1598,IGLV3-19,MNDA,BLNK,CXADR,ZNF552,JUN,CMPK2,GPD1L,EML6,SLC16A4,EGFL6,CX3CR1,GABBR2,RNASE6,FAM26F,MFAP5,PXDN,PAQR8,VIM,CGNL1,KIAA0101,SRPX2,RHPN2,CAB39L,REEP1,NTS,DEPTOR,CRNDE,BUB1,MFAP4,PCDHB6,SERPINB1,IGHV3-23,UCP2,MUC20,NLRC5,PALM3,PP14571,LOC100506948,XK,SLCO1B3,BPIFB1,TAC4,PTX3,GNE,LOC100506687,IMPA2,MLPH,OLFML2B,TRIM29,CAV2,HIST1H4C,GJA1,GDPD3,IRS2,CDH3,HCP5,TPM1,HOTAIRM1,C11orf93,FOXD1,SPON2,MYADM,S100A10,RHOBTB3,GALNT12,C3orf35,ENPP2,THSD7A,GSTA4,IGHV3-9,AKR1B1,TGFBR3,CDC7,CST6,SLC16A1,GOLT1A,NKAIN2,CSGALNACT1,SGPP1,PNMAL1,TNFSF13B,LOC146336,TFAP2A,NDUFA4L2,BNC1,A2M,F2R,LOC100506358,INHBA,IGDCC4,ZNF117,THBD,CFL2,PPP1R14C,MYC,ACTN1,LRMP,SPARC,BIRC3,LNX1,ALDH3B2,ALCAM,CFD,ZDHHC2,TUBB2B,CENPV,SLIT2,CENPW,ACSM3,GBP3,CENPE,ZWINT,CRYAB,SCG5,CNN3,FOXM1,TMEM178,AEBP1,CCL8,GBP5,PGM5,SNX10,ADH1C,COL4A2,PTPN13,ZIC2,DEPDC7,SAMD9,FKBP5,E2F8,GIPC2,SERPINA1,WFDC1,SPAG4,ABCC4,IGFBP6,BCL2A1,RASSF6,PDZRN3,HERC5,LMNB1,OSMR,METTL7A,GPX8,HMOX1,SLC7A5,PTPRC,EGLN3,TNNT3,MGC24103,RNASE4,FABP6,ARMCX2,NELL2,ISG15,BNIP3,TYMS,LRRN1,C15orf52,FRMD4B,ADM,CADM1,EYA2,EZH2,RGS5,MAOA,KCNMB1,STXBP1,ATP10B,MFAP2,SNORD8,ENO2,GSPT2,DES,MX1,PTH2R,TAC1,PYGL,TBX3,TRIM6,LOC100132815,DDIT4,KIF14,ALDH2,MMRN2,GGT6,PCDHB5,CHST2,PLCE1,PDGFC,MSX2,GRAMD1C,DSC2,FAT2,SPARCL1,HLA-DMA,AMIGO2,AIG1,CYBRD1,RASEF,PLK2,ZNF367,HMMR,ELF5,STEAP4,CYP4X1,ADAMTS1,RASSF2,F13A1,ALDH3A1,TRAC,PMEPA1,FGL2,PRR15,HIST1H2BK,CDC6,AKAP12,LHFP,LIN28B,SCEL,LOC100506965,ECT2,FERMT2,CRABP2,SETBP1,CCND1,NCAPG,SERPINA3,FZD10,C1QA,LYPD3,SORBS2,SOCS2,LCP1,SACS,PTHLH,EPDR1,NBEA,BPGM,RCAN2,CXCR4,KRT80,MLLT11,BCHE,LAPTM5,PDZK1IP1,MAP1B,UGT2A3,LOC100287628,PTCHD1,CXCL12,UBE2E2,SAMSN1,CRISPLD2,DPYSL2,EEF1A2,COL12A1,FLNA,C19orf33,CYTIP,PLS1,HLA-DQB1,AURKA,SBSN,TAC3,ALOX5,NID1,OLR1,MCTP1,ASB5,IFI30,FOLH1,PRRX1,KCNG1,FBN1,OLFML3,SELE,STEAP2,LGALS1,TNFSF10,TMEFF2,BST2,CLDN23,SEMA5A,KIF15,COL4A6,RHCG,CFH,DFNA5,CDCA7L,BASP1,KLK3,RAD51AP1,RHOU,OSR1,INPP4B,PDE4B,KLHL29,TRIM22,LCP2,PKIA,POF1B,ALOX5AP,CTSL2,ESM1,TMEM200A,IGLV3-1,MRGPRF,ZNF662,NTN4,AGR3,CDH13,IGFBP2,COCH,MS4A1,C4orf7,NT5E,SLC6A8,TNFAIP3,ME1,IL13RA2,DTL,FOSL1,NR4A2,SLC2A3,TMEM47,VAV3,NETO2,ACSL5,TMEM158,MUC1,DSE,LOC100509100,PDE10A,SELENBP1,HLA-DRB1,SELM,PTGDS,ELOVL7,TRIM31,HSPA1A,PSORS1C2,ERAP2,MECOM,APOL1,MSN,DEGS1,ABCA6,COL21A1,G0S2,TPTE,ARMCX1,EMP1,B3GALNT1,MMP2,IER3,DPYSL3,TDO2,TRIP13,ABAT,PIR,RASGRP1,SERPINF1,TRHDE,CD69,TUBA1A,HEPH,C3,MUC15,EPHX3,PLA2G7,TNFAIP6,CTSK,ID1,CALML3,HOXA1,LPHN2,BTNL9,IGFBP3,S100A12,CLIC4,CDKN3,TMEM45B,UGT2B15,DDX3Y,FNDC1,CYP1B1,SLC44A3,COL6A2,MMP9,CDCA7,CCNB1,HAS2,TGFBI,CENPK,SNAI2,PLAU,LTF,BCAS1,WIF1,GULP1,UPK3B,FOXF1,EVI2B,TRBC2,SLPI,IFI6,OAT,TSPYL5,GSTA1,ROBO1,GATA6,GLT8D2,EPB41L3,C1QC,LOXL1,SERPING1,PRR9,CCNB2,PPFIBP2,DUSP1,PLSCR4,AKR1C1,HSD17B6,CDC20,OSR2,CXCL5,ITGB6,GSTM3,KIF23,CCL5,D4S234E,SERPINB13,CCR7,PLA2G4A,LMO3,CDK1,ST6GALNAC1,RARRES3,QPCT,HOXA13,KCNJ15,MAD2L1,FLRT3,ITGA2,TMPRSS2,CKS2,MICB,SCNN1B,PRTFDC1,PALLD,LIMCH1,MUC4,GXYLT2,CRTAC1,CECR1,BUB1B,EMP3,RGS17,CNGA1,KIF20A,CD14,KIF4A,CRCT1,COL1A1,ZNF750,GSTT1,PLA2G16,TMSB15A,KIT,PHGR1,HIST1H2BG,EGR3,EGR1,ID4,ACSBG1,CALD1,PTGS1,S100A14,COL10A1,STEAP1,SERPINE1,IFIT3,LOC100505946,SCGB1A1,WFDC2,AZGP1,MTHFD2,IFITM1,GINS1,GBP1,MXRA5,C3orf14,CRISPLD1,RAB38,SORL1,CPE,HIST2H2BE,ANKRD30BL,C1R,FCGR3B,TIMP2,FBP1,CFI,TMEM97,TNNI2,BAG2,ANXA9,CCL19,GPR126,GGH,MIR100HG,BCAT1,IGHV1-69,TRNP1,ENPP5,SDR16C5,SRGN,FAP,CCL11,SGK1,SFRP4,PLOD2,CAV1,NUSAP1,FAR2,SULF2,CA2,WNT5A,MMP13,LAMB3,NEXN,GPRC5A,COL11A1,MMD,HOPX,GSTM4,CXCL14,C2orf82,FGFBP1,CCNE2,MELK,C1QB,ALDH1A3,LOC284837,RSAD2,ARHGAP29,LOC100505776,PLAC8,NPY1R,HLA-DPA1,FAM110C,LY75,VTCN1,IL6,VCAM1,HOXB6,MME,LIPG,KIF11,CCL2,APOBEC3A,BAMBI,PBK,OGN,MYOCD,PRC1,SLC6A14,CST1,PSMB9,CDC42EP5,TUBB6,LGALS4,SULT1E1,GPX3,GPR87,HSD3B1,VGLL3,FAM83D,IL33,LINC00342,NDC80,CD36,SLC44A4,FOSB,CXCL1,SCIN,VGLL1,LAMP3,PTPRZ1,GPR160,PDGFRA,SPOCD1,LEAP2,CDH11,MUM1L1,TSPAN1,CFB,IGLV2-14,CEP55,PPP2R2B,CCDC165,HBB,DSCR8,HS6ST2,FOXQ1,HIST1H1C,CSF2RB,PLA2G10,ACTA2,ALDH1L1,EPSTI1,SMOC2,FN1,HLA-DRA,POU2AF1,PRKAR2B,IL20RB,ASS1,IGLV3-25,CD163,TMEM163,ADAMDEC1,FOXA1,DHCR24,CA12,ITLN1,GABRP,IFI44,CLU,INA,TGFB1I1,ST3GAL5,VSIG2,GABRE,HCLS1,IGHM,HOXC6,TTK,EMX2,FGFR3,CCL18,TUBB2A,IGKV4-1,KLHDC7B,CLDN1,IRX3,CYP2J2,NNMT,LUM,MT1X,PLAGL1,GRHL3,UBE2C,KRTDAP,CHRDL1,ENTPD3,CPA3,HSPB8,COL5A1,LOC642587,DLGAP5,AOC3,MMP3,LOC100505659,GATA3,SERPINE2,NUF2,UPK2,SGCE,LYZ,APOD,MEST,EIF1AY,NEFH,DCN,EFEMP1,PLAT,TMPRSS11E,NID2,BMP2,ANXA1,PMP22,GATM,S100A4,HORMAD1,SH3GL2,DMKN,IFIT1,MATN2,C11orf96,AADAC,GTSF1,FOS,CAPNS2,COL3A1,PPP1R3C,PCP4L1,MIR205,EGR2,SELL,C7,IGFL1,C16orf54,COL1A2,IDO1,PPARG,ACTC1,TMPRSS4,SCNN1G,SPTSSB,C1S,SLC38A4,THBS2,TPX2,TM4SF1,SPINK5,ASPN,ABCA8,FBN2,CXorf57,GDF15,CAPN8,HMGCS2,FHL1,FAM129A,CXCL6,COL5A2,ANLN,SPOCK1,IL1A,MGP,NCCRP1,VCAN,KRT1,C10orf116,FCRLB,C12orf75,CLIC3,CP,SRPX,WISP3,AIM2,CXCL17,AQP3,NMU,ABI3BP,MYBPC1,RGS2,SYNPO2,COL6A3,UBD,PEG10,ANXA3,MAL,SULF1,COL15A1,TOP2A,GEM,C2orf40,HEATR7B1,F3,KRT7,USP9Y,SOX9,RRM2,RGS1,DUOX2,PTN,CALB1,CLIC6,CYP3A5,MYL9,TFPI2,LOC100652898,PTGS2,GPNMB,S100P,KRT15,KRT17,ADH1B,CSTA,PLN,C8orf4,SERPINB5,MT2A,CYR61,UGT1A8,CXCL2,TESC,RNF128,KDM5D,UPK3A,CCL20,PVALB,APOBEC3B,FREM2,MMP7,SHISA2,MACROD2,MYH11,PCP4,PADI3,CXCL11,KRT16,HLA-DQA1,LOC572558,MIR29C,PROM1,IGF2BP3,SCUBE2,MMP10,S100A9,TAGLN,ARL14,PTPRR,GJB6,TNC,SERPINB2,IVL,TFF1,SPRR2A,C15orf48,ALDH1A1,FAM3B,GPX2,CNN1,SYNM,AKR1B10,CRH,ERP27,FAM165B,AREG,MYLK,CYP4F8,BTBD16,SPP1,CXCL13,SST,CYP1A1,DSG3,AGR2,IFI44L,GDA,DKK1,GUSBP11,IL8,CTGF,AKR1C3,KRT23,CXCL9,KRT6B,IFI27,EREG,KRT4,HSD17B2,TSPAN8,TMEM45A,CYP24A1,CXCL10,UGT1A6,IGLL3P,DSC3,SFRP2,PLA2G2A,MAN1C1,NLRP2,CRISP3,GJB2,CYP4B1,AKR1C2,SLC14A1,UCA1,SLITRK6,LOC100505650,ACTG2,IGKC,CNTN3,XIST,CHI3L1,MSMB,KRT5,CEACAM5,C10orf99,PM20D1,IGJ,BHMT,CTHRC1,UPK1B,SERPINB4,SERPINB3,MMP12,LCN2,GREM1,RPS4Y1,PI3,UPK1A,HPGD,SPRR1A,CEACAM6,SPRR3,RARRES1,PSCA,S100A2,TCN1,FMO9P,H19,SPRR1B,POSTN,DHRS2,CTSE,SNX31,MMP1,KRT6C,CLCA2,TOX3,KRT14,LY6D,CLCA4,OLFM4,KRT20,KRT6A,FABP4,SPINK1,KRT13,S100A8,ANXA10
basal-like,7.240735305,2.559163075,2.83731641,7.285192366,3.324832572,8.18184871,6.776056295,6.239642586,12.18274438,3.304593752,3.17620712,4.185700948,4.872885238,7.689411332,6.718750817,7.193709398,2.935432008,9.491568474,4.215476564,7.816552701,4.376213329,3.110279304,9.789668474,3.966358168,3.237958629,7.059118136,4.622122293,6.956449779,4.825427673,8.328697493,3.056417831,7.788314219,3.091951716,7.318367123,7.279940164,5.43885704,6.982640835,7.683010891,4.109838419,3.550031664,4.74908937,6.625473927,7.722958813,4.491857806,4.916412383,4.121724047,11.12437441,5.934793357,6.519149838,6.706281605,5.270132805,4.186501073,8.658817197,6.69045644,4.042717599,8.761325496,6.643898345,5.682338332,5.892169578,3.573638747,7.467722047,3.6058848,3.638772687,7.038049169,6.959507617,6.829010127,10.56814366,4.043844638,4.14564357,4.769032905,3.860885407,7.142002873,8.079705211,5.098064883,6.344468977,6.730671623,6.05005104,6.591391689,6.783061395,7.487026221,4.050362749,4.045286821,8.834100011,3.475882801,5.832832155,6.312062022,6.792268481,4.954233271,8.418579637,5.560292703,11.59882871,4.418454557,7.533153072,6.292509392,6.964123121,5.364484024,3.544457758,3.117659101,5.634174832,3.656079951,6.688057511,5.585701812,3.21184821,10.22657343,10.23318736,8.459439899,6.356214728,8.43952202,6.358643894,4.14564357,4.481436215,4.664244452,5.049806158,3.33287075,3.438425513,4.282154815,7.162697381,7.052611081,7.552529907,7.379548686,7.444630916,10.8743034,8.881762959,5.094464898,9.112656734,6.059705144,5.873128343,10.52857943,7.00490034,9.626408933,7.015683812,4.607665888,6.708256231,8.664589468,8.246687043,11.35623296,8.184563205,6.312662281,3.398625695,6.070490077,3.620290922,6.373584079,10.16621211,9.810547839,6.278041282,8.147892205,5.253253509,6.86081771,5.228445932,2.356342069,8.042160288,6.60929253,4.789433389,7.357535408,3.640033027,8.877421657,5.345130353,2.783176525,10.5341394,6.615745008,3.227858164,7.606952589,5.965930605,4.258935848,7.73466974,6.312918727,6.647872431,10.27910543,10.48007257,5.252720512,10.32999037,6.50111326,4.465758901,8.141781537,6.232494739,4.604525641,5.054667343,2.977985752,5.353495152,5.042693329,8.335461307,4.108618287,8.599362037,7.563242831,9.731620882,6.61470198,4.103655153,9.6279325,7.68489511,3.346845145,9.615031397,6.159583452,8.141977214,3.934879808,7.193398391,3.609199125,9.944742779,8.030005683,3.050776758,5.70548568,7.759086458,7.142680383,7.382232434,4.556671305,8.945917116,7.308142656,5.539488884,3.851391966,7.844811128,4.325963051,3.51268728,5.067639602,5.543718378,7.289025478,8.087398413,6.193472378,6.975386593,7.356936458,10.55436393,6.988590051,5.571421626,4.890521401,5.173600344,5.675271367,4.683421361,7.59528656,4.715723445,7.83066002,5.62575709,9.591888221,3.477015917,7.310304807,8.319070171,9.271338459,4.776259297,3.626665625,7.762274389,7.883241373,5.591828754,5.841776573,5.101080134,5.068836912,8.767581523,4.47612596,5.617716045,4.44679219,5.359596294,8.251932583,3.083190845,7.849066683,8.221486461,5.127085446,7.252043535,4.466032841,9.825227554,7.062356545,9.470618394,5.163237939,5.613908724,2.911671739,6.206335273,5.057556953,7.539105617,4.984488486,4.958633018,8.116149281,8.320062565,9.349275751,8.379788907,10.53133718,7.222884677,5.670747266,5.913157815,9.598331468,6.61670552,7.114787167,4.749492915,8.663402943,3.785919149,5.791031339,6.363726773,6.500969974,5.821148198,7.859911569,9.118826502,6.72662523,4.864207715,10.2925273,6.932977944,6.425568453,7.447131253,2.977870905,6.260723282,3.715514409,8.864842348,7.049380421,9.369838175,6.650089248,7.53273702,7.807273381,10.89127611,4.874339926,7.8653694,8.528124151,7.919342745,6.044499607,8.953074515,5.195846411,7.457887939,7.741787421,3.457299199,8.00873037,6.031324951,6.936446894,8.170188639,7.463153184,2.895026192,10.13025678,8.768275881,5.8338123,2.856681611,5.344726529,3.924337769,5.73548699,5.516371576,5.858991745,8.701252396,8.939028407,3.506468546,10.52709107,8.76222875,7.185303922,6.125304902,8.021582054,7.736478771,7.679438223,5.772094378,8.793224535,5.901199287,8.44373967,7.781744829,6.880690104,2.539369263,9.849228094,4.996621911,8.042794601,8.342119681,7.29569123,7.525699983,3.257427067,7.368472315,10.38264595,9.130275261,2.767290419,6.899245676,4.413627109,6.112116045,6.936827476,6.698743351,7.895575495,6.419054193,7.750231411,4.26724844,7.82666074,3.829233252,6.112349937,5.171305714,4.560117333,6.088652807,6.429540533,7.064648546,9.014930536,7.063866237,5.358572516,4.973570522,7.742607831,8.733619158,7.455806846,5.708340127,8.72819271,6.024593092,3.861419478,9.069907097,2.627718533,6.435689543,6.318319874,4.103227291,3.885584795,4.979650879,5.63625272,6.920303956,8.579096335,5.868068686,3.538905742,7.10917156,6.130878914,5.457886085,6.440443546,6.816302117,6.295108596,7.775285927,8.454396817,7.716396094,10.27311335,9.034192192,8.455575586,3.710924085,4.757982414,9.419351608,6.178444078,6.814159079,7.761702605,3.855596959,9.233932981,5.415550617,7.985536936,7.100751299,8.028513079,9.233318698,8.13166246,3.558311271,4.060241681,7.017676074,2.526464579,6.145103679,9.526048129,5.6505696,10.24968764,8.517171854,5.85775657,7.117783914,7.836788231,4.817656604,6.299748803,6.599313897,8.801759086,3.357850562,3.668816698,9.540362716,6.145103679,9.628144074,3.553627813,4.11443793,6.627615281,6.914247416,9.167132606,10.4773736,4.486744835,5.581138855,6.624119141,4.033685531,10.40537086,3.662436826,9.00070333,6.278229143,5.542478839,3.973074817,3.987475363,7.567221375,4.063664052,6.976632057,9.45386396,6.903960278,8.271445989,8.618744426,3.978506262,9.988674826,7.557744016,9.860125145,9.094103336,4.404273425,4.582845202,3.191166054,4.873754304,5.735126137,4.990248102,6.649527574,7.808242017,9.513561084,6.760065703,7.813126425,4.859451177,2.944085542,8.556587862,3.34049547,7.209954649,6.083877448,9.185067275,7.519042728,9.375933986,4.781729016,8.466314037,7.207608772,6.852533393,5.982234155,5.418384078,4.077234728,8.657120775,5.778554583,7.006524067,7.03818435,6.211926316,7.927064028,6.989204014,4.297725184,7.589484095,6.29483111,5.260240296,4.146580924,7.949342706,4.728262091,8.064360134,5.328409161,5.132463348,7.04587299,7.135109942,4.857374143,9.883846041,6.306834314,8.267424233,7.445496433,4.295047431,5.414237925,9.545914932,5.80739614,9.04309721,5.396321162,4.554579108,7.675787861,8.238305005,7.435746888,4.423549616,5.516371576,7.423833688,8.687611138,7.323234065,4.661096919,12.2024789,7.732841078,6.604807897,8.697093365,3.289591827,4.582754265,5.344726529,5.262154845,5.617996294,6.951092504,6.610881773,3.151059218,9.167853257,5.616086541,6.540234871,7.330812652,7.841510591,7.903620292,7.568697383,3.652539054,4.274678131,11.37829899,3.174182372,9.974069667,10.96086978,8.506100654,10.06797153,9.367080206,7.746936565,3.678948131,9.88846815,6.906836904,5.321723913,7.163450337,6.627412317,10.26755949,7.069109313,9.527193195,5.880323179,5.377690137,7.612918559,7.283298649,6.440764441,6.568944851,4.338442873,6.890067954,7.949761605,4.411602687,8.607348556,9.665985921,7.089630217,3.407651143,8.695015509,9.282951236,8.246072347,7.743528619,10.03537403,4.222822783,7.879116638,10.33616262,8.308089147,6.017794567,7.19356362,8.44990609,8.667588688,5.409546418,8.756868468,5.467390999,9.358626596,6.65777023,8.940812108,8.109650865,5.952478331,5.00429727,6.356413929,7.436059161,6.131945133,8.596921364,8.336887138,8.327857087,5.254244333,5.492695602,8.644737079,2.586856524,7.015587643,5.018338166,10.952084,7.676726631,7.006337941,6.354286644,4.418263427,7.609618749,4.66093313,5.59833167,8.140150411,7.331814941,7.214817167,4.996874289,5.179725759,6.918358322,3.167129124,4.42651739,8.378103107,3.199447644,6.97328429,8.024956111,6.860574138,8.845467484,3.83357596,6.218414192,7.028989192,7.968017882,3.137514178,7.508305017,8.442065726,2.64071743,4.781729016,7.826476916,3.885975566,3.852936955,5.027129474,8.722779837,4.686914226,7.946928952,8.014885294,4.049050641,7.519042728,8.892817773,5.129030922,5.510641496,8.297247718,3.203102348,7.960386313,9.983310068,10.69717601,7.879402236,6.209273644,6.253757825,8.625417526,3.062317258,4.825121518,8.510939759,7.119404285,7.625780811,3.19913558,11.43675095,5.191992802,7.770716019,4.929087402,10.29058356,10.58769039,7.567907576,6.129803228,8.903473433,6.230744456,7.741994314,8.501505906,3.978563632,4.956773526,7.257119951,8.21297996,5.857157036,3.460527419,3.416688101,6.838033487,10.11400044,4.390731089,8.126640514,5.389813605,5.20877363,5.318382263,7.707116591,9.435841093,5.396893403,7.482925405,3.639385145,6.54423637,7.999306144,9.067897435,8.82630267,10.68284147,11.50819038,5.672503811,4.337878648,8.362406716,10.81551363,10.652467,5.768402794,7.381478489,10.9282249,7.052611081,3.402747637,6.937305082,6.157294351,8.223259054,9.572847819,11.25797258,7.656128428,6.144372347,8.155460925,3.213712514,7.536962293,6.249601158,6.274488392,5.980847571,6.116909185,7.135690824,5.974183171,10.30173901,2.900330541,3.053266097,10.04525703,7.221096222,9.19101085,3.694921163,8.606769729,5.797027663,11.00272998,8.737568494,5.649438749,10.09623347,2.761000548,2.644172154,8.779341707,5.601210003,8.193392028,8.163096343,4.844124523,4.003315891,6.892621358,5.883658103,12.6417513,7.172885859,4.220302107,6.940022888,6.081865436,6.003216491,3.689220844,5.107867246,4.592050733,13.09754048,8.230159477,6.70850856,5.91748579,7.954965798,3.251858889,3.229858477,10.21826439,3.069170602,9.666486407,9.003644178,9.318573473,5.758128235,7.534100792,2.861522785,7.954199288,4.455823435,8.034513983,4.771921847,6.29864681,5.45680255,6.847164863,3.75145202,10.17243612,9.094325323,5.897824514,8.852199394,8.9918888,8.01163627,9.731146445,8.825698523,8.793951445,6.273952644,6.254189501,10.04640039,4.003579426,5.764965697,3.941289099,10.0128738,8.934487849,6.911412591,6.323306008,4.279753116,3.357047957,7.09727695,4.79208813,11.72840503,7.450326817,4.114388013,6.995383557,8.244844628,9.676390967,9.857905051,8.960758459,6.775165502,3.242785518,3.277577399,9.343094475,9.817905446,2.97305476,8.643499617,9.458699358,4.903098141,5.398922127,6.655509801,2.924862567,4.842024757,4.153590684,8.668835973,4.23631433,9.923864597,9.389350123,10.92282924,11.08044973,8.155931737,11.09474649,3.235535347,11.00263931,3.337826979,6.62811873,9.683984678,12.86769632,8.629735089,3.811027987,6.571036242,4.501214625,8.490818816,3.876110954,5.291029704,4.739156034,7.30987883,7.98900057,3.19913558,9.303652046,4.382545133,7.105066116,5.281467589,3.447452173,8.864173917,6.579948218,5.786108406,3.870782871,3.817376065,4.697027468,8.117233375,7.921546932,7.091399108,10.3848145,9.867143048,9.850014462,4.049788299,3.604573614,10.52616538,9.420559141,9.52830099,8.101762495,4.130318237,8.58896338,7.878246411,10.64561851,3.539657664,5.549196171,6.832945805,5.957289084,3.568023505,3.990824167,6.904584568,2.555624553,8.893047135,9.231525058,3.402147891,3.828761772,9.758867795,6.088023151,3.846593958,4.492105116,10.01910508,8.121635011,6.62307276,2.975303396,5.885001517,11.7006605,7.517925364,9.105115752,6.276792759,9.990072725,10.37324061,8.486790018,7.929035584,8.232660974,8.038889798,5.917354905,2.920706879,10.13117622,6.610671843,8.636479775,5.255880905,10.67016308,10.58176978,8.396238557,7.652175053,4.586057813,9.171159764,3.506639353,11.44822125,8.653831723,6.045619821,6.08092305,9.203036427,3.119628251,3.322357317,8.08824391,13.5083442,3.422642702,9.294845327,8.452480856,3.087080681,10.92770122,7.051598622,6.624633455,4.073959214,8.404208694,4.380362024,9.530933034,10.28107546,4.118693673,5.382151911,11.39458161,11.45314234,8.333103127,4.508465772,12.34445168,6.551510988,4.747984703,6.742822332,10.32951044,8.65473264,10.32868517,9.406273178,10.58944824,7.824923574,3.577839235,11.53045787,8.417631527,10.6440301,7.916788505,5.433818456,5.474688844,10.30445827,11.31964303,6.798340991,4.023285992,10.54441112,10.60134207,6.667663579,9.053390232,9.069300214,11.43811423,4.122549132,9.257820191,8.688169134,12.45854765,3.773769512
